SMILES,Predicted_pKi,Max_Sim_AD,Zone,MW,TPSA
FC(F)(F)[C@]1CC[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C[C@H]1O,7.4939604,0.5342465753424658,Zone B (Novel),426.36500000000007,74.58
CN1C(=N)N[C@](C)(C2CC2)C[C@@]1(C)Cc1cc(NC(=O)c2ccc(Cl)cn2)ccc1F,7.491836,0.5324675324675324,Zone B (Novel),443.9540000000001,81.11
CN1C(=N)N[C@](C)(C2CC2)C[C@]1(C)Cc1cc(NC(=O)c2ccc(Cl)cn2)ccc1F,7.491836,0.5324675324675324,Zone B (Novel),443.9540000000001,81.11
FC[C@H]1C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.491717,0.6268656716417911,Zone B (Novel),362.3550000000001,80.37
FC[C@H]1C[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.491717,0.6268656716417911,Zone B (Novel),362.3550000000001,80.37
CN1C(=N)N[C@](C)(c2sc(-c3cc(F)cc(-c4cncs4)c3)cc2F)CS1(=O)=O,7.4915614,0.734375,Zone A (Safe),454.5490000000001,86.15
CN1C(=O)[C@@H]2CN(C(=O)c3ccc(F)cc3)C[C@]2(c2cc(-c3cccc(Cl)c3)cs2)N=C1N,7.4914336,0.6883116883116883,Zone B (Novel),482.9680000000002,79.0
CN1C(=N)N[C@@]2(c3cc(Oc4cccc(C(F)(F)F)c4)ccc3F)CO[C@H](C3CC3)C[C@H]2C1=O,7.491393,0.7808219178082192,Zone A (Safe),477.45800000000025,74.65
COC1(F)C[C@@](F)(F)[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.490659,0.8,Zone A (Safe),428.3610000000001,89.6
COC1(F)CC(F)(F)[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.490659,0.8,Zone A (Safe),428.3610000000001,89.6
CN1C(=N)N[C@](C)(c2sc(-c3cc4ccccc4nc3SC(F)F)cc2F)CS1(=O)=O,7.4905076,0.5540540540540541,Zone B (Novel),486.56600000000014,86.15
FC(F)[C@@]1(F)[C@@](c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.4904585,0.5373134328358209,Zone B (Novel),369.2730000000001,80.37
CN1C[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C(N)N1C,7.4904404,0.7142857142857143,Zone A (Safe),374.3950000000001,86.85
CN1C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C(N)N1C,7.4904404,0.7142857142857143,Zone A (Safe),374.3950000000001,86.85
CN1C[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)N1C,7.4899993,0.6153846153846154,Zone B (Novel),390.8500000000001,86.85
CN1CC[C@](C)(c2cc(NC(=O)c3ccn(C(F)F)n3)ccc2F)CS1(=O)=O,7.489166,0.6197183098591549,Zone B (Novel),416.4250000000001,84.30000000000001
CN1C(=N)N[C@](C)(c2sc(-c3nccc4cc(F)c(F)cc34)cc2F)CS1(=O)=O,7.48833,0.6363636363636364,Zone B (Novel),440.47200000000015,86.15
CN1C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)cc(Cl)c2F)NC(=N)N1C,7.4874225,0.6666666666666666,Zone B (Novel),408.8400000000001,84.35000000000001
CN1C(=N)N[C@@]2(c3cc(-c4cc(F)cc(F)c4)ccc3F)CO[C@H](C3CC3)C[C@H]2C1=O,7.4868207,0.796875,Zone A (Safe),429.44200000000023,65.42000000000002
FC(F)(F)[C@]1C[C@](F)(F)[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.486816,0.6875,Zone B (Novel),447.3340000000001,80.37
FC(F)[C@]1(F)CC[C@H](F)C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.486359,0.6111111111111112,Zone B (Novel),458.4060000000001,80.37
Cc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(F)ccc3F)C2)nc(F)c1F,7.485491,0.7101449275362319,Zone A (Safe),408.3590000000001,85.21000000000001
FC(F)[C@@]1(F)/CC[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.484883,0.6268656716417911,Zone B (Novel),412.3620000000001,80.37
FC(F)[C@]1(F)CC[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.484883,0.6268656716417911,Zone B (Novel),412.3620000000001,80.37
CN1C(=N)N[C@](C)(c2sc(-c3ccnc(-c4cc(F)cc(F)c4)c3)cc2F)CS1(=O)=O,7.484651,0.847457627118644,Zone A (Safe),466.51000000000016,86.15
[C@]1C(F)/C[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.484257,0.6363636363636364,Zone B (Novel),360.33900000000006,80.37
CN1[C@](C)C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.4841537,0.703125,Zone A (Safe),372.39900000000006,83.61
FC(F)[C@]1C[C@](F)(F)[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.4835677,0.6875,Zone B (Novel),429.3440000000001,80.37
CN1C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1Cc1cc(F)ccc1F,7.4829288,0.6388888888888888,Zone B (Novel),486.4730000000001,84.35000000000001
FC(F)CN1C[C@H](C)[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O,7.482179,0.5540540540540541,Zone B (Novel),459.46500000000015,79.37
CN1[C@](C)C(F)(F)[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.4821153,0.6307692307692307,Zone B (Novel),408.3790000000001,83.61
CN1[C@](C)C(F)(F)[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.4821153,0.6307692307692307,Zone B (Novel),408.3790000000001,83.61
FC1CN[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)C1,7.48211,0.5797101449275363,Zone B (Novel),377.37000000000006,89.9
CN1C(=O)[C@@H]2CN(c3ccc(F)cc3)C[C@]2(c2cc(-c3ccc(F)cc3)cc(Cl)c2F)N=C1N,7.4809737,0.5394736842105263,Zone B (Novel),484.9090000000001,61.93000000000001
CN1C(=N)N[C@](C)(c2sc(-c3cccc(-c4nnco4)c3)cc2F)CS1(F)F,7.4806423,0.8412698412698413,Zone A (Safe),427.4770000000001,78.04
CN1C(=N)N[C@](C)(c2sc(-c3cccc(-c4ccsn4)c3)cc2F)CS1(=O)=O,7.480435,0.75,Zone A (Safe),436.55900000000014,86.15
CN1C(=N)N[C@](C)(c2sc(-c3cccc(-c4nscc4)c3)cc2F)CS1(=O)=O,7.480435,0.75,Zone A (Safe),436.55900000000014,86.15
CN1[C@](C)C(F)/[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.4801474,0.6268656716417911,Zone B (Novel),390.38900000000007,83.61
CN1[C@](C)C(F)/[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.4801474,0.6268656716417911,Zone B (Novel),390.38900000000007,83.61
COc1cc(F)c([C@]23CO[C@@H](c4ccc(F)cc4)C[C@H]2C(=O)N(C)C(=N)N3)cn1,7.479843,0.6865671641791045,Zone B (Novel),402.4010000000001,87.54
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)[C@](C)(F)C[C@@H]3F)c2)cn1,7.478883,0.8,Zone A (Safe),406.40800000000013,89.6
Cc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3)C2)nc(C2CC2)c1F,7.4786363,0.864406779661017,Zone A (Safe),412.4440000000002,87.71000000000001
CN1C[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1C=C,7.478435,0.6666666666666666,Zone B (Novel),386.40600000000006,84.35000000000001
CN1C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1C=C,7.478435,0.6666666666666666,Zone B (Novel),386.40600000000006,84.35000000000001
CN1C(=N)N[C@](C)(c2sc(-c3cc(F)cc(-c4cnsc4)c3)cc2F)CS1(=O)=O,7.4759946,0.696969696969697,Zone A (Safe),454.5490000000001,86.15
CN1C(=N)N[C@@]2(c3cc(Oc4ccc(Cl)cc4)ccc3F)CO[C@H](C3CC3)C[C@H]2C1=O,7.4757667,0.8461538461538461,Zone A (Safe),443.9060000000003,74.65
CN1C(=N)N[C@@]2(c3cc(Oc4ccc(Cl)cc4)ccc3F)CO[C@@H](C3CC3)C[C@H]2C1=O,7.4757667,0.8461538461538461,Zone A (Safe),443.9060000000003,74.65
FC(F)[C@H]1C[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.47498,0.6268656716417911,Zone B (Novel),380.3450000000001,80.37
Cc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(F)c1F,7.474841,0.8125,Zone A (Safe),408.3590000000001,87.71000000000001
Cc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@]3(c3cc(F)ccc3F)C2)nc(F)c1F,7.474841,0.8125,Zone A (Safe),408.3590000000001,87.71000000000001
FC(F)(F)[C@@]1C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC1=N,7.474144,0.696969696969697,Zone A (Safe),397.32700000000006,77.87
Cc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3)C2)nc(Cl)c1F,7.474001,0.8703703703703703,Zone A (Safe),406.82400000000007,87.71000000000001
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)[C@](C)(F)C[C@@]3F)c2)nc1,7.4724236,0.734375,Zone A (Safe),405.40000000000015,89.6
Cc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(F)cc(F)c3)C2)nc(F)c1F,7.4718804,0.6056338028169014,Zone B (Novel),408.3590000000001,85.21000000000001
CN1CC2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)CSC(=O)N2C1(C)C,7.470849,0.547945205479452,Zone B (Novel),418.46900000000016,65.54
CN1C(=O)[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C/N1,7.4696264,0.5428571428571428,Zone B (Novel),359.336,86.69
CN1C(=O)C(C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C/N1,7.4696264,0.5428571428571428,Zone B (Novel),359.336,86.69
FC(F)(F)c1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(F)c1F,7.4686694,0.7183098591549296,Zone A (Safe),462.3290000000002,87.71000000000001
C[C@H]1C[C@H]2C(=O)N(C)C(=N)N[C@]2(c2cc(Oc3ccccc3F)cc(F)c2F)CO1,7.4674764,0.7205882352941176,Zone A (Safe),419.40300000000013,74.65
COc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)[C@](C)(F)CC[C@@H]3F)c2)nc1,7.4668665,0.84375,Zone A (Safe),420.4350000000002,89.6
CN1[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)C1C(F)F,7.4655566,0.5774647887323944,Zone B (Novel),395.35999999999996,81.11000000000001
CN(C)[C@]1(C)C[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)NC(=N)N1C,7.4649854,0.6865671641791045,Zone B (Novel),432.93100000000004,84.35000000000001
FC(F)(F)c1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(F)ccc3F)C2)ncc1F,7.464036,0.5512820512820513,Zone B (Novel),444.33900000000017,85.21000000000001
CN1C(=N)N[C@@]2(c3cc(-c4ccc(F)cc4)cs3)CN(Cc3ccc(F)c(F)c3)C[C@H]2C1=O,7.463205,0.5421686746987951,Zone B (Novel),470.52000000000027,59.43000000000001
COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)Cc4nc(-c5ccccc5)ncc4C3(F)F)c2)cn1,7.4613743,0.5324675324675324,Zone B (Novel),491.4730000000001,89.89
CN1C(=N)N[C@@]2(c3cc(-c4ccc(F)cc4)ccc3F)CO[C@H](C3CC3)C[C@H]2C1=O,7.4587817,0.8095238095238095,Zone A (Safe),411.4520000000003,65.42000000000002
CN1C(=O)[C@@H]2CN(c3ccc(F)cc3F)C[C@]2(c2cc(-c3cccc(F)c3)ccc2F)N=C1N,7.4567847,0.6142857142857143,Zone B (Novel),468.4540000000001,61.93000000000001
FC(F)N1CCN[C@@]2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)COC[C@H]12,7.4562464,0.569620253164557,Zone B (Novel),410.37100000000015,66.49
CN1[C@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)NC(=N)N1C,7.4562297,0.6461538461538462,Zone B (Novel),376.82300000000004,84.35000000000001
COc1cc([C@]23CO[C@](C)(c4ccc(F)cc4)C[C@H]2C(=O)N(C)C(=N)N3)c(F)cn1,7.454739,0.6666666666666666,Zone B (Novel),416.42800000000005,87.54
CN(C)c1cc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3)C2)nc(C2CC2)c1F,7.4545145,0.6666666666666666,Zone B (Novel),440.49800000000016,78.06
CN1C(=O)[C@@H]2CN(c3cccc(F)c3F)C[C@]2(c2cc(-c3cccc(F)c3)ccc2F)N=C1N,7.4533834,0.5833333333333334,Zone B (Novel),468.4540000000001,61.93000000000001
C=C(C)C1(C)C[C@H](F)[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1C,7.453362,0.5866666666666667,Zone B (Novel),445.48900000000003,81.11
CN1C(=N)N[C@@]2(c3cc(Oc4ccc(F)cc4)ccc3F)CO[C@@H](C3CC3)C[C@H]2C1=C,7.4531155,0.7,Zone A (Safe),425.47900000000027,57.58000000000001
CNc1cc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3)C2)nc(C)c1F,7.45255,0.7049180327868853,Zone A (Safe),400.4330000000001,86.85000000000001
CN1C(=N)N[C@](C)(c2sc(-c3cc(F)cc(-n4cccc4)c3)cc2Cl)CS1(=O)=O,7.4525347,0.6571428571428571,Zone B (Novel),452.96400000000017,78.19
FC(F)(F)[C@H]1C[C@](F)(F)[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.4525065,0.676923076923077,Zone B (Novel),448.3420000000001,80.37
CN1[C@](C)[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1Cc1cc(F)cc(F)c1,7.4504013,0.581081081081081,Zone B (Novel),499.4920000000001,84.35000000000001
CN1c2ccc(F)cc2[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C(N)C1(C)C,7.449747,0.5652173913043478,Zone B (Novel),467.4950000000002,83.61
CC(C)Oc1cc(F)c(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)[C@](C)(F)CC3(F)F)c2)cn1,7.449324,0.6911764705882353,Zone B (Novel),470.4420000000002,89.6
CN1C(=N)N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1c1ccccc1,7.449234,0.647887323943662,Zone B (Novel),455.5340000000001,81.11
CC(C)[C@H]1C[C@H]2C(=O)N(C)C(=N)N[C@]2(c2cc(OCC3CC3)ccc2F)CO1,7.449219,0.803030303030303,Zone A (Safe),389.47100000000023,74.65
CN1C[C@@](C)(c2cc(NC(=O)c3cc(Cl)cnc3)ccc2F)NC(=N)N1C,7.448905,0.5633802816901409,Zone B (Novel),390.85,84.35000000000001
CN1C(=N)N[C@](C)(c2sc(-c3cccc(-c4cscn4)c3)cc2F)CS1(=O)=O,7.4483433,0.7384615384615385,Zone A (Safe),436.55900000000014,86.15
CN1C(=N)N[C@](C)(c2sc(-c3cccc(-c4ncsc4)c3)cc2F)CS1(=O)=O,7.4483433,0.7384615384615385,Zone A (Safe),436.55900000000014,86.15
CN(C)c1cccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)[C@](C)(F)CCC3(F)F)c2)n1,7.4481597,0.5714285714285714,Zone B (Novel),451.46800000000013,83.61
CN1[C@](F)\[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C(N)N1Cc1ccccc1,7.447979,0.5540540540540541,Zone B (Novel),467.47500000000014,86.85
COC[C@H]1C[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.447333,0.6086956521739131,Zone B (Novel),374.3910000000001,89.6
Cc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3)CC2)nc(C2CC2)c1F,7.4472456,0.7384615384615385,Zone A (Safe),426.47100000000023,87.71000000000001
CN1[C@](C)C[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1Cc1ccccc1,7.4459667,0.6133333333333333,Zone B (Novel),477.5390000000001,84.35000000000001
CN1C(=S)[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1C,7.444791,0.6615384615384615,Zone B (Novel),404.446,84.35000000000001
CN1C(=S)[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1C,7.444791,0.6615384615384615,Zone B (Novel),404.446,84.35000000000001
CN1C(=O)[C@@H]2CN(c3ccc(F)cc3)C[C@]2(c2cc(-c3ccc(F)cc3)cs2)N=C1N,7.4443755,0.7727272727272727,Zone A (Safe),438.5030000000001,61.93000000000001
CN1C(=O)[C@@H]2CN(c3ccc(F)cc3)C[C@]2(c2cc(-c3cccc(F)c3)cs2)N=C1N,7.4438343,0.8208955223880597,Zone A (Safe),438.5030000000001,61.93000000000001
FC[C@H]1C[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1,7.4412236,0.6417910447761194,Zone B (Novel),377.37,89.9
FC[C@H]1C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1,7.4412236,0.6417910447761194,Zone B (Novel),377.37,89.9
C[C@@]1(F)CC[C@H](F)[C@@](C)(F)C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.440101,0.6764705882352942,Zone B (Novel),468.47000000000014,80.37
c1cc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3)C2)nc(C2CC2)c1F,7.4399066,0.676923076923077,Zone B (Novel),397.4290000000002,74.82000000000001
CN1C(=N)N[C@](C)(c2sc(-c3ncc(-c4ccc(F)cc4)cc3F)cc2F)CS1(=O)=O,7.439425,0.6029411764705882,Zone B (Novel),466.51000000000016,86.15
FC(F)[C@@]1(F)[C@@](F)[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.439087,0.6212121212121212,Zone B (Novel),415.3170000000001,80.37
CO[C@@]1(C)C[C@H](F)[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)C1(C)C,7.438418,0.5694444444444444,Zone B (Novel),448.4890000000001,87.1
CN1C(=N)N[C@](C)(c2sc(-c3ccc(F)c(N(C)c4ccccn4)c3)cc2F)CS1(=O)=O,7.437461,0.647887323943662,Zone B (Novel),477.5620000000002,89.39000000000001
CN1C(=N)N[C@](C)(c2sc(-c3cc(-c4ccccc4)nc(N(C)F)c3)cc2F)CS1(=O)=O,7.436329,0.7164179104477612,Zone A (Safe),477.5620000000002,89.39000000000001
CN1[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)C1(F)F,7.436209,0.6515151515151515,Zone B (Novel),381.33299999999997,81.11000000000001
CN1C(=N)N[C@](C)(c2sc(-c3ccc(F)c(c4ncccc4F)c3)cc2F)CS1(=O)=O,7.4359417,0.6811594202898551,Zone B (Novel),466.5100000000001,86.15
CN1C(=N)N[C@](C)(c2sc(-c3cc(F)cc(-c4ccns4)c3)cc2F)CS1(=O)=O,7.434042,0.6923076923076923,Zone B (Novel),454.5490000000001,86.15
COc1ccc(F)c([C@]23CO[C@@H](c4ccc(F)cc4F)C[C@H]2C(=O)N(C)C(=N)N3)c1,7.433844,0.6571428571428571,Zone B (Novel),419.40300000000013,74.65
CN1C(=O)[C@@H]2CN(c3ccc(F)cc3)C[C@]2(c2cc(-c3cccc(Cl)c3)cs2)N=C1N,7.4322243,0.7857142857142857,Zone A (Safe),454.9580000000001,61.93000000000001
CN1C(=N)N[C@](C)(c2sc(-c3ncccc3-c3cccc(F)c3)c(F)c2F)CS1(=O)=O,7.4314775,0.5316455696202531,Zone B (Novel),466.51000000000016,86.15
CC1(F)C[C@H](F)[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1,7.4287033,0.5942028985507246,Zone B (Novel),409.387,89.9
CN1C(=N)N[C@](C)(c2sc3c(-c4ccc(F)c(F)c4)nccc3c2F)CS1(=O)=O,7.4263434,0.6233766233766234,Zone B (Novel),440.47200000000015,86.15
CN1C(=N)N[C@](C)(c2sc(-c3ncc(-c4ccc(F)cc4F)cc3)cc2F)CS1(=O)=O,7.4261265,0.6086956521739131,Zone B (Novel),466.51000000000016,86.15
C#CCN1C[C@@](C)(c2cc(NC(=O)c3ccccn3)ccc2F)NC(=N)N1C,7.425915,0.6301369863013698,Zone B (Novel),380.427,84.35000000000001
CC#Cc1cncc(-c2cc([C@]3(C)CC(=O)N(C)C(N)=N3)c(Cl)c(Cl)c2F)c1,7.425592,0.6666666666666666,Zone B (Novel),419.28700000000003,71.58
CN1C(=N)N[C@](C)(c2sc(-c3ccc(-c4ccc(F)cc4F)[nH]3)cc2F)CS1(=O)=O,7.4251003,0.5507246376811594,Zone B (Novel),454.49900000000014,89.05000000000001
CN1C(=N)N[C@](C)(c2cc(N(C)c3ncccc3F)ccc2F)CS1(=O)=O,7.425076,0.5362318840579711,Zone B (Novel),395.4350000000001,89.39000000000001
CN(C)c1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)[C@](C)(F)CC3(F)F)c2)cn1,7.423608,0.7258064516129032,Zone A (Safe),437.4410000000001,83.61
CN(C)c1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)[C@@](C)(F)CC3(F)F)c2)cn1,7.423608,0.7258064516129032,Zone A (Safe),437.4410000000001,83.61
CN1C(=N)N[C@](C)(c2sc(-c3cc(F)cc(-c4cc(F)ccn4)c3)cc2F)CS1(=O)=O,7.4231625,0.746031746031746,Zone A (Safe),466.5100000000001,86.15
FC(F)[C@](C)[C@H]1C[C@H]2C(=O)N(C)C(=N)N[C@@]2(c2cc(Oc3ccccc3)ccc2F)CO1,7.4229064,0.6233766233766234,Zone B (Novel),446.4490000000002,74.65
CN1C(=N)N[C@@]2(c3cc(Oc4ccccn4)ccc3F)CO[C@H](c3ccc(F)cc3)C[C@H]2C1=O,7.4227962,0.8285714285714286,Zone A (Safe),464.47200000000026,87.54000000000002
CN1C[C@@](C)(c2cc(NC(=O)c3ncc(F)cc3F)ccc2F)N=C(N)N1C,7.42233,0.5571428571428572,Zone B (Novel),392.3850000000001,86.85
CC1(C)C[C@@H](F)[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1C,7.421229,0.6056338028169014,Zone B (Novel),419.4510000000001,81.11
CC1(C)C[C@H](F)[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1C,7.421229,0.6056338028169014,Zone B (Novel),419.4510000000001,81.11
CN1C(=N)N[C@@]2(c3cc(Oc4cccnc4)ccc3F)CO[C@H](c3ccc(F)cc3)C[C@H]2C1=O,7.4211164,0.8285714285714286,Zone A (Safe),464.47200000000026,87.54000000000002
CN1C(=N)N[C@@]2(c3cc(Oc4cccnc4)ccc3F)CO[C@@H](c3ccc(F)cc3)C[C@H]2C1=O,7.4211164,0.8285714285714286,Zone A (Safe),464.47200000000026,87.54000000000002
CC#CCOc1cc([C@]23CO[C@H](C)C[C@H]2C(=O)N(C)C(=N)N3)c2cc(F)cnc2c1,7.420384,0.5925925925925926,Zone B (Novel),410.44900000000007,87.54
COc1ccc(-c2nsc(C)c2C(=O)NC(N)=NCc2c(F)cc(F)cc2F)cc1,7.4200892,0.7096774193548387,Zone A (Safe),434.4430000000001,89.6
c1cc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)CO2)nc(F)c1F,7.419906,0.5416666666666666,Zone B (Novel),409.3430000000001,84.05000000000001
CN1C(=O)[C@@H]2CN(c3cccc(F)c3)C[C@]2(c2cc(-c3ccc(F)cc3)cs2)N=C1N,7.4181986,0.7183098591549296,Zone A (Safe),438.5030000000001,61.93000000000001
CN1C(=O)[C@@H]2CN(c3ccc(F)cc3)C[C@]2(c2cc(-c3ccccc3)cc(F)c2F)N=C1N,7.418195,0.5584415584415584,Zone B (Novel),450.4640000000001,61.93000000000001
CN1C(=N)N[C@](C)(c2sc(-c3cccc(-c4nccs4)c3)cc2F)CS1(=O)=O,7.417397,0.7272727272727273,Zone A (Safe),436.55900000000014,86.15
CC1(F)C/[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1C,7.4168925,0.7076923076923077,Zone A (Safe),391.397,81.11
CC1(F)CN[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O,7.414577,0.7096774193548387,Zone A (Safe),413.4210000000001,88.16
CN1[C@](C)C[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1C,7.4141665,0.696969696969697,Zone A (Safe),401.44100000000003,84.35000000000001
CN1[C@](C)C[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)NC(=N)N1C,7.4141665,0.696969696969697,Zone A (Safe),401.44100000000003,84.35000000000001
COCCN1CC[C@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CS1(=O)=O,7.414006,0.5675675675675675,Zone B (Novel),455.93900000000014,88.6
CN1C(=N)N[C@](C)(c2sc(-c3cccc(-c4cnsc4)c3)cc2F)CS1(=O)=O,7.4139366,0.7014925373134329,Zone A (Safe),436.55900000000014,86.15
C[C@@]1(c2sc(-c3cccc(-c4cnsc4)c3)cc2F)CS(=O)(=O)N(C)C(=N)N1,7.4139366,0.7014925373134329,Zone A (Safe),436.55900000000014,86.15
CN1C(=O)[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=N1,7.4137487,0.5522388059701493,Zone B (Novel),345.309,87.02
CN1C(=N)N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)Cn2cccc21,7.4128437,0.647887323943662,Zone B (Novel),410.4280000000001,86.03999999999999
CN1C(=N)N[C@@]2(c3cc(-c4ccc(F)cn4)ccc3F)CO[C@@H](C3CC3)C[C@H]2C1=O,7.4113784,0.7647058823529411,Zone A (Safe),412.4400000000003,78.31
FC(F)(F)c1cc(N2C[C@H]3[C@](c4ccccc4)(C2)NC(=N)N(C)S3(=O)=O)nc(C2CC2)c1F,7.4100857,0.6712328767123288,Zone B (Novel),483.4910000000002,89.39
CN1CC[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N,7.408659,0.7142857142857143,Zone A (Safe),359.38000000000005,83.61
CN1C(=O)[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1C1CC1,7.4063945,0.5492957746478874,Zone B (Novel),384.38600000000014,74.66
